asset_path,clip_name,profile,status,reason,runtime_keys
"Assets/Footsteps Pack Expanded/SingleSteps/MudSteps/MudSteps92.wav","MudSteps92","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/MudSteps/MudSteps93.wav","MudSteps93","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/MudSteps/MudSteps94.wav","MudSteps94","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/MudSteps/MudSteps95.wav","MudSteps95","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/MudSteps/MudSteps96.wav","MudSteps96","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/MudSteps/MudSteps97.wav","MudSteps97","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/MudSteps/MudSteps98.wav","MudSteps98","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/MudSteps/MudSteps99.wav","MudSteps99","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps01.wav","RoboticSteps01","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps02.wav","RoboticSteps02","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps03.wav","RoboticSteps03","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps04.wav","RoboticSteps04","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps05.wav","RoboticSteps05","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps06.wav","RoboticSteps06","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps07.wav","RoboticSteps07","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps08.wav","RoboticSteps08","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps09.wav","RoboticSteps09","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps10.wav","RoboticSteps10","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps11.wav","RoboticSteps11","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps12.wav","RoboticSteps12","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps13.wav","RoboticSteps13","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps14.wav","RoboticSteps14","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps15.wav","RoboticSteps15","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps16.wav","RoboticSteps16","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps17.wav","RoboticSteps17","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps18.wav","RoboticSteps18","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps19.wav","RoboticSteps19","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps20.wav","RoboticSteps20","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps21.wav","RoboticSteps21","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps22.wav","RoboticSteps22","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps23.wav","RoboticSteps23","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps24.wav","RoboticSteps24","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps25.wav","RoboticSteps25","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps26.wav","RoboticSteps26","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps27.wav","RoboticSteps27","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps28.wav","RoboticSteps28","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps29.wav","RoboticSteps29","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps30.wav","RoboticSteps30","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps31.wav","RoboticSteps31","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps32.wav","RoboticSteps32","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps33.wav","RoboticSteps33","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps34.wav","RoboticSteps34","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps35.wav","RoboticSteps35","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps36.wav","RoboticSteps36","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps37.wav","RoboticSteps37","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps38.wav","RoboticSteps38","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps39.wav","RoboticSteps39","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps40.wav","RoboticSteps40","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps41.wav","RoboticSteps41","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps42.wav","RoboticSteps42","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps43.wav","RoboticSteps43","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps44.wav","RoboticSteps44","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps45.wav","RoboticSteps45","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps46.wav","RoboticSteps46","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps47.wav","RoboticSteps47","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps48.wav","RoboticSteps48","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps49.wav","RoboticSteps49","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps50.wav","RoboticSteps50","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps51.wav","RoboticSteps51","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps52.wav","RoboticSteps52","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps53.wav","RoboticSteps53","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps54.wav","RoboticSteps54","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps55.wav","RoboticSteps55","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps56.wav","RoboticSteps56","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps57.wav","RoboticSteps57","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps58.wav","RoboticSteps58","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps59.wav","RoboticSteps59","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps60.wav","RoboticSteps60","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps61.wav","RoboticSteps61","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps62.wav","RoboticSteps62","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps63.wav","RoboticSteps63","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps64.wav","RoboticSteps64","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps65.wav","RoboticSteps65","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps66.wav","RoboticSteps66","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps67.wav","RoboticSteps67","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps68.wav","RoboticSteps68","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps69.wav","RoboticSteps69","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps70.wav","RoboticSteps70","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps71.wav","RoboticSteps71","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps72.wav","RoboticSteps72","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps73.wav","RoboticSteps73","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps74.wav","RoboticSteps74","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps75.wav","RoboticSteps75","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/RoboticSteps/RoboticSteps76.wav","RoboticSteps76","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/WaterSteps/WaterSteps01.wav","WaterSteps01","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/WaterSteps/WaterSteps02.wav","WaterSteps02","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/WaterSteps/WaterSteps03.wav","WaterSteps03","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/WaterSteps/WaterSteps04.wav","WaterSteps04","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/WaterSteps/WaterSteps05.wav","WaterSteps05","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/WaterSteps/WaterSteps06.wav","WaterSteps06","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
"Assets/Footsteps Pack Expanded/SingleSteps/WaterSteps/WaterSteps07.wav","WaterSteps07","player_movement","SOURCE_ONLY","audited-only: footstep breadth cut from mobile build",""
